"","SampleID","notes","sampling date","sampling time","movement","Station_start","Station_end","sample type","medium","Station","ecosystem","depth.x","filtration","pore size","replicate","time","bottle","filter type","time point","Season","Latitude.x","Longitude.x","depth_chr","depth_num","Sampling_month","depth.y","pressure","temperature","temperature2","conductivity","conductivity2","salinity","salinity2","beamAttenuation","fluorescence","oxygen","oxygen2","oxygen3","flag","File","Latitude.y","Longitude.y","system_upload_time_chr","system_upload_time","depth_diff"
"322","20250418-C1-air-st-2",NA,"04.18.2025",NA,"stationary","C1","C1","eDNA","air","C1","marine","0","passive","0.22","2",NA,NA,"disk",2,"Spring2025",36.8045,-121.858,"0",NA,"April",1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.8045,-121.858,NA,NA,NA
"323","20250418-C1-air-st-3",NA,"04.18.2025",NA,"stationary","C1","C1","eDNA","air","C1","marine","0","passive","0.22","3",NA,NA,"disk",2,"Spring2025",36.8045,-121.858,"0",NA,"April",1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.8045,-121.858,NA,NA,NA
"324","20250418-C1-Blnk",NA,"04.18.2025",NA,NA,NA,NA,"blank",NA,"C1","marine","0","active","0.22",NA,NA,NA,"Sterivex",2,"Spring2025",36.8045,-121.858,"0",NA,"April",1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.8045,-121.858,NA,NA,NA
"325","20250418-C1-torp-1",NA,"04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","0","passive","0.22","1","3",NA,"disk",2,"Spring2025",36.8045,-121.858,"0",0,"April",1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,"Apr 18 2025 08:05:03",2025-04-18 08:05:03,0
"326","20250418-C1-torp-2",NA,"04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","0","passive","0.22","2","3",NA,"disk",2,"Spring2025",36.8045,-121.858,"0",0,"April",1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,"Apr 18 2025 08:05:03",2025-04-18 08:05:03,0
"327","20250418-M2-010m-1",NA,"04.18.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","10","active","0.22","1",NA,10,"Sterivex",2,"Spring2025",36.7015,-122.3743333,"10",10,"April",1.986,2,12.4494,12.4512,3.828078,3.828103,32.9308,32.9273,-0.4651,0.058172,6.1778,101.717,269.198,0,"SynchroOSW - Spring2025 - CTD - M2.cnv",36.7015,-122.374333333333,"Apr 18 2025 11:51:16",2025-04-18 11:51:16,10
"328","20250418-M2-010m-2",NA,"04.18.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","10","active","0.22","2",NA,11,"Sterivex",2,"Spring2025",36.7015,-122.3743333,"10",10,"April",1.986,2,12.4494,12.4512,3.828078,3.828103,32.9308,32.9273,-0.4651,0.058172,6.1778,101.717,269.198,0,"SynchroOSW - Spring2025 - CTD - M2.cnv",36.7015,-122.374333333333,"Apr 18 2025 11:51:16",2025-04-18 11:51:16,10
"329","20250418-M2-010m-3",NA,"04.18.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","10","active","0.22","3",NA,12,"Sterivex",2,"Spring2025",36.7015,-122.3743333,"10",10,"April",1.986,2,12.4494,12.4512,3.828078,3.828103,32.9308,32.9273,-0.4651,0.058172,6.1778,101.717,269.198,0,"SynchroOSW - Spring2025 - CTD - M2.cnv",36.7015,-122.374333333333,"Apr 18 2025 11:51:16",2025-04-18 11:51:16,10
"330","20250418-M2-050m-1",NA,"04.18.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","50","active","0.22","1",NA,7,"Sterivex",2,"Spring2025",36.7015,-122.3743333,"50",50,"April",1.986,2,12.4494,12.4512,3.828078,3.828103,32.9308,32.9273,-0.4651,0.058172,6.1778,101.717,269.198,0,"SynchroOSW - Spring2025 - CTD - M2.cnv",36.7015,-122.374333333333,"Apr 18 2025 11:51:16",2025-04-18 11:51:16,50
"331","20250418-M2-050m-2",NA,"04.18.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","50","active","0.22","2",NA,8,"Sterivex",2,"Spring2025",36.7015,-122.3743333,"50",50,"April",1.986,2,12.4494,12.4512,3.828078,3.828103,32.9308,32.9273,-0.4651,0.058172,6.1778,101.717,269.198,0,"SynchroOSW - Spring2025 - CTD - M2.cnv",36.7015,-122.374333333333,"Apr 18 2025 11:51:16",2025-04-18 11:51:16,50
"332","20250418-M2-050m-3",NA,"04.18.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","50","active","0.22","3",NA,9,"Sterivex",2,"Spring2025",36.7015,-122.3743333,"50",50,"April",1.986,2,12.4494,12.4512,3.828078,3.828103,32.9308,32.9273,-0.4651,0.058172,6.1778,101.717,269.198,0,"SynchroOSW - Spring2025 - CTD - M2.cnv",36.7015,-122.374333333333,"Apr 18 2025 11:51:16",2025-04-18 11:51:16,50
"333","20250418-M2-150m-1",NA,"04.18.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","150","active","0.22","1",NA,4,"Sterivex",2,"Spring2025",36.7015,-122.3743333,"150",150,"April",1.986,2,12.4494,12.4512,3.828078,3.828103,32.9308,32.9273,-0.4651,0.058172,6.1778,101.717,269.198,0,"SynchroOSW - Spring2025 - CTD - M2.cnv",36.7015,-122.374333333333,"Apr 18 2025 11:51:16",2025-04-18 11:51:16,150
"334","20250418-M2-150m-2",NA,"04.18.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","150","active","0.22","2",NA,5,"Sterivex",2,"Spring2025",36.7015,-122.3743333,"150",150,"April",1.986,2,12.4494,12.4512,3.828078,3.828103,32.9308,32.9273,-0.4651,0.058172,6.1778,101.717,269.198,0,"SynchroOSW - Spring2025 - CTD - M2.cnv",36.7015,-122.374333333333,"Apr 18 2025 11:51:16",2025-04-18 11:51:16,150
"335","20250418-M2-150m-3",NA,"04.18.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","150","active","0.22","3",NA,6,"Sterivex",2,"Spring2025",36.7015,-122.3743333,"150",150,"April",1.986,2,12.4494,12.4512,3.828078,3.828103,32.9308,32.9273,-0.4651,0.058172,6.1778,101.717,269.198,0,"SynchroOSW - Spring2025 - CTD - M2.cnv",36.7015,-122.374333333333,"Apr 18 2025 11:51:16",2025-04-18 11:51:16,150
"336","20250418-M2-300m-1",NA,"04.18.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","300","active","0.22","1",NA,1,"Sterivex",2,"Spring2025",36.7015,-122.3743333,"300",300,"April",1.986,2,12.4494,12.4512,3.828078,3.828103,32.9308,32.9273,-0.4651,0.058172,6.1778,101.717,269.198,0,"SynchroOSW - Spring2025 - CTD - M2.cnv",36.7015,-122.374333333333,"Apr 18 2025 11:51:16",2025-04-18 11:51:16,300
"337","20250418-M2-300m-2",NA,"04.18.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","300","active","0.22","2",NA,2,"Sterivex",2,"Spring2025",36.7015,-122.3743333,"300",300,"April",1.986,2,12.4494,12.4512,3.828078,3.828103,32.9308,32.9273,-0.4651,0.058172,6.1778,101.717,269.198,0,"SynchroOSW - Spring2025 - CTD - M2.cnv",36.7015,-122.374333333333,"Apr 18 2025 11:51:16",2025-04-18 11:51:16,300
"338","20250418-M2-300m-3",NA,"04.18.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","300","active","0.22","3",NA,3,"Sterivex",2,"Spring2025",36.7015,-122.3743333,"300",300,"April",1.986,2,12.4494,12.4512,3.828078,3.828103,32.9308,32.9273,-0.4651,0.058172,6.1778,101.717,269.198,0,"SynchroOSW - Spring2025 - CTD - M2.cnv",36.7015,-122.374333333333,"Apr 18 2025 11:51:16",2025-04-18 11:51:16,300
"339","20250418-M2-Blnk",NA,"04.18.2025",NA,NA,NA,NA,"blank",NA,"M2","marine","0","active","0.22",NA,NA,NA,"Sterivex",2,"Spring2025",36.7015,-122.3743333,"0",NA,"April",1.986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7015,-122.374333333333,NA,NA,NA
"340","20250418-M2-torp-1",NA,"04.18.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","0","passive","20","A","3 mins",NA,"disk",2,"Spring2025",36.7015,-122.3743333,"0",0,"April",1.986,2,12.4494,12.4512,3.828078,3.828103,32.9308,32.9273,-0.4651,0.058172,6.1778,101.717,269.198,0,"SynchroOSW - Spring2025 - CTD - M2.cnv",36.7015,-122.374333333333,"Apr 18 2025 11:51:16",2025-04-18 11:51:16,0
"341","20250418-M2-torp-2",NA,"04.18.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","0","passive","20","B","3 mins",NA,"disk",2,"Spring2025",36.7015,-122.3743333,"0",0,"April",1.986,2,12.4494,12.4512,3.828078,3.828103,32.9308,32.9273,-0.4651,0.058172,6.1778,101.717,269.198,0,"SynchroOSW - Spring2025 - CTD - M2.cnv",36.7015,-122.374333333333,"Apr 18 2025 11:51:16",2025-04-18 11:51:16,0
"342","MARS-air-A","for whole transit","04.17.2025",NA,"stationary","ML","MARS","eDNA","air","MARS","marine","0","passive","0.22","A",NA,NA,"disk",2,"Spring2025",36.743,-122.1068333,"0",NA,"April",1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.743,-122.106833333333,NA,NA,NA
"343","MARS-air-B","for whole transit","04.17.2025",NA,"stationary","ML","MARs","eDNA","air","MARS","marine","0","passive","0.22","B",NA,NA,"disk",2,"Spring2025",36.743,-122.1068333,"0",NA,"April",1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.743,-122.106833333333,NA,NA,NA
"344","MARS-air-C","for whole transit","04.17.2025",NA,"stationary","ML","MARS","eDNA","air","MARS","marine","0","passive","0.22","C",NA,NA,"disk",2,"Spring2025",36.743,-122.1068333,"0",NA,"April",1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.743,-122.106833333333,NA,NA,NA
"345","MARS-air-st-a","while CTD was in the water","04.17.2025",09:45:00,"stationary","MARS","MARS","eDNA","air","MARS","marine","0","passive","0.22","a",NA,NA,"disk",2,"Spring2025",36.743,-122.1068333,"0",NA,"April",1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.743,-122.106833333333,NA,NA,NA
"346","MARS-air-st-b","while CTD was in the water","04.17.2025",09:45:00,"stationary","MARS","MARS","eDNA","air","MARS","marine","0","passive","0.22","b",NA,NA,"disk",2,"Spring2025",36.743,-122.1068333,"0",NA,"April",1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.743,-122.106833333333,NA,NA,NA
"347","MARS-air-st-c","while CTD was in the water","04.17.2025",09:45:00,"stationary","MARS","MARS","eDNA","air","MARS","marine","0","passive","0.22","c",NA,NA,"disk",2,"Spring2025",36.743,-122.1068333,"0",NA,"April",1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.743,-122.106833333333,NA,NA,NA
